X,Y,OBJECTID,COUNTY,UNIQUE_ID,MONUMENT_NAME,RANGE,STATE_PLANE_ZONE,EASTING,NORTHING,LONGITUDE,LATITUDE
681572.0818,603405.1092,2396,VOLUSIA,VO R-009,R-009,R,East_Zone,626398.04,1844433.2,-81.09349424,29.40737725
65425.6993,702624.8967,2397,ESCAMBIA,ES R-012,R-012,R,North_Zone,1027343.75,480890.56,-87.48226578,30.28846913
98160.6587,706496.4734,2398,ESCAMBIA,ES R-120,R-120,R,North_Zone,1134832.75,493806.35,-87.1427409,30.33126163
98394.2173,706556.913,2399,ESCAMBIA,ES R-121,R-121,R,North_Zone,1135599.39,494006.13,-87.14032617,30.33185963
98691.6098,706591.2872,2400,ESCAMBIA,ES R-122,R-122,R,North_Zone,1136575.89,494120.97,-87.13724015,30.33223745
99056.3482,706658.1798,2401,ESCAMBIA,ES R-123,R-123,R,North_Zone,1137773.33,494342.87,-87.13346181,30.33292352
99282.6628,706700.0099,2402,ESCAMBIA,ES R-124,R-124,R,North_Zone,1138516.32,494481.62,-87.13111746,30.33335208
99573.3851,706717.662,2403,ESCAMBIA,ES R-125,R-125,R,North_Zone,1139471.04,494541.62,-87.12809637,30.33357755
99875.908,706801.8953,2404,ESCAMBIA,ES R-126,R-126,R,North_Zone,1140464,494819.89,-87.12497002,30.33440537
100196.7657,706857.6174,2405,ESCAMBIA,ES R-127,R-127,R,North_Zone,1141517.4,495004.87,-87.12164528,30.33498049
100449.3432,706916.9513,2406,ESCAMBIA,ES R-128,R-128,R,North_Zone,1142346.51,495201.18,-87.11903211,30.33557251
100736.0572,706958.1078,2407,ESCAMBIA,ES R-129,R-129,R,North_Zone,1143287.88,495338.18,-87.11605883,30.33600852
65783.277,702728.2756,2408,ESCAMBIA,ES R-013,R-013,R,North_Zone,1028517.5,481231.68,-87.47857642,30.28949112
101034.2856,706991.2697,2409,ESCAMBIA,ES R-130,R-130,R,North_Zone,1144267.13,495449.07,-87.11296359,30.33637508
101329.3464,707076.3375,2410,ESCAMBIA,ES R-131,R-131,R,North_Zone,1145235.57,495730.03,-87.10991492,30.33720839
101610.2178,707131.3263,2411,ESCAMBIA,ES R-132,R-132,R,North_Zone,1146157.64,495912.32,-87.10700601,30.33776748
101913.6074,707191.2466,2412,ESCAMBIA,ES R-133,R-133,R,North_Zone,1147153.63,496110.94,-87.10386397,30.33837604
102198.7984,707234.2467,2413,ESCAMBIA,ES R-134,R-134,R,North_Zone,1148089.98,496253.98,-87.1009069,30.338828
102481.877,707290.1625,2414,ESCAMBIA,ES R-135,R-135,R,North_Zone,1149019.29,496439.33,-87.09797515,30.33939576
102821.395,707333.3637,2415,ESCAMBIA,ES R-136,R-136,R,North_Zone,1150134.07,496583.44,-87.09445262,30.33986169
103096.0663,707409.0233,2416,ESCAMBIA,ES R-137,R-137,R,North_Zone,1151035.61,496833.43,-87.09161347,30.34060525
103397.9346,707485.4225,2417,ESCAMBIA,ES R-138,R-138,R,North_Zone,1152026.47,497086.05,-87.0884914,30.34136156
103677.5823,707516.9702,2418,ESCAMBIA,ES R-139,R-139,R,North_Zone,1152944.7,497191.53,-87.08558889,30.34170879
66046.3239,702743.6094,2419,ESCAMBIA,ES R-014,R-014,R,North_Zone,1029381.38,481283.67,-87.47584453,30.28969604
103954.4179,707739.4705,2420,ESCAMBIA,ES R-140,R-140,R,North_Zone,1153852.19,497922.73,-87.08276533,30.34377533
104307.3622,707657.3708,2421,ESCAMBIA,ES R-141,R-141,R,North_Zone,1155012.05,497656.35,-87.07907025,30.34311527
104604.1396,707709.0791,2422,ESCAMBIA,ES R-142,R-142,R,North_Zone,1155986.38,497828.03,-87.0759946,30.34364775
104913.9241,707770.9309,2423,ESCAMBIA,ES R-143,R-143,R,North_Zone,1157003.35,498033.05,-87.07278615,30.34427446
105206.0882,707913.355,2424,ESCAMBIA,ES R-144,R-144,R,North_Zone,1157961.81,498501.97,-87.06978196,30.3456229
105509.7816,707893.2803,2425,ESCAMBIA,ES R-145,R-145,R,North_Zone,1158959.42,498438.48,-87.06661562,30.34551016
105818.6527,707935.8642,2426,ESCAMBIA,ES R-146,R-146,R,North_Zone,1159973.54,498580.36,-87.06341159,30.34596289
106110.8253,708004.2966,2427,ESCAMBIA,ES R-147,R-147,R,North_Zone,1160932.61,498806.82,-87.06038802,30.34664466
106423.4161,708057.7098,2428,ESCAMBIA,ES R-148,R-148,R,North_Zone,1161958.86,498984.22,-87.05714801,30.34719563
106722.3832,708116.5614,2429,ESCAMBIA,ES R-149,R-149,R,North_Zone,1162940.32,499179.34,-87.05405117,30.34779248
66299.105,702769.0282,2430,ESCAMBIA,ES R-015,R-015,R,North_Zone,1030211.47,481368.64,-87.47322239,30.28998914
107013.8234,708172.5917,2431,ESCAMBIA,ES R-150,R-150,R,North_Zone,1163897.08,499365.16,-87.05103193,30.34836217
107349.0228,708221.3609,2432,ESCAMBIA,ES R-151,R-151,R,North_Zone,1164997.62,499527.52,-87.04755528,30.34887614
107633.309,708262.6061,2433,ESCAMBIA,ES R-152,R-152,R,North_Zone,1165931,499664.84,-87.04460664,30.34931092
107934.7325,708322.0473,2434,ESCAMBIA,ES R-153,R-153,R,North_Zone,1166920.52,499861.92,-87.04148425,30.34991336
108238.2753,708358.8523,2435,ESCAMBIA,ES R-154,R-154,R,North_Zone,1167917.18,499984.84,-87.03833397,30.3503123
108544.4929,708430.1334,2436,ESCAMBIA,ES R-155,R-155,R,North_Zone,1168922.35,500220.76,-87.03516465,30.3510223
108856.0939,708481.3615,2437,ESCAMBIA,ES R-156,R-156,R,North_Zone,1169945.36,500391.01,-87.03193411,30.35155281
109141.7595,708543.5558,2438,ESCAMBIA,ES R-157,R-157,R,North_Zone,1170883.1,500597,-87.02897633,30.35217627
109442.0685,708611.1837,2439,ESCAMBIA,ES R-158,R-158,R,North_Zone,1171868.89,500820.91,-87.02586747,30.35285186
109737.2273,708650.5713,2440,ESCAMBIA,ES R-159,R-159,R,North_Zone,1172837.99,500952.24,-87.02280497,30.35327187
66574.2915,702842.6768,2441,ESCAMBIA,ES R-016,R-016,R,North_Zone,1031114.81,481611.8,-87.47038127,30.29072224
110045.9503,708726.085,2442,ESCAMBIA,ES R-160,R-160,R,North_Zone,1173851.35,501202.06,-87.01961046,30.35402021
110351.8676,708783.4138,2443,ESCAMBIA,ES R-161,R-161,R,North_Zone,1174855.64,501392.27,-87.01644048,30.35460406
110649.9896,708829.0361,2444,ESCAMBIA,ES R-162,R-162,R,North_Zone,1175834.42,501544.06,-87.01334864,30.35508068
110965.0768,708869.6437,2445,ESCAMBIA,ES R-163,R-163,R,North_Zone,1176868.96,501679.55,-87.01007888,30.35551579
111219.3116,708928.5718,2446,ESCAMBIA,ES R-164,R-164,R,North_Zone,1177703.49,501874.61,-87.00744723,30.35610247
111539.0251,708984.4498,2447,ESCAMBIA,ES R-165,R-165,R,North_Zone,1178753.1,502060.18,-87.00413313,30.35667601
111856.9387,709022.6959,2448,ESCAMBIA,ES R-166,R-166,R,North_Zone,1179796.94,502187.96,-87.00083327,30.35709026
112148.608,709066.2947,2449,ESCAMBIA,ES R-167,R-167,R,North_Zone,1180754.54,502333.08,-86.99780795,30.3575469
112432.0885,709117.8797,2450,ESCAMBIA,ES R-168,R-168,R,North_Zone,1181685.18,502504.31,-86.99486986,30.35807362
112748.2414,709169.1796,2451,ESCAMBIA,ES R-169,R-169,R,North_Zone,1182723.13,502674.86,-86.99159155,30.35860485
66919.9571,702917.7045,2452,ESCAMBIA,ES R-017,R-017,R,North_Zone,1032249.63,481859.95,-87.46680734,30.29148556
113057.6648,709220.1041,2453,ESCAMBIA,ES R-170,R-170,R,North_Zone,1183738.98,502844.13,-86.98838316,30.35913116
113367.9374,709253.4976,2454,ESCAMBIA,ES R-171,R-171,R,North_Zone,1184757.76,502955.96,-86.98516148,30.35949966
113676.0147,709309.0988,2455,ESCAMBIA,ES R-172,R-172,R,North_Zone,1185769.15,503140.55,-86.98196823,30.36006766
113947.6668,709359.1432,2456,ESCAMBIA,ES R-173,R-173,R,North_Zone,1186660.95,503306.65,-86.97915276,30.3605776
114241.7322,709423.1774,2457,ESCAMBIA,ES R-174,R-174,R,North_Zone,1187626.25,503518.77,-86.97610743,30.36121837
114519.8888,709472.2257,2458,ESCAMBIA,ES R-175,R-175,R,North_Zone,1188539.42,503681.66,-86.97322393,30.36172064
114843.0225,709534.9079,2459,ESCAMBIA,ES R-176,R-176,R,North_Zone,1189600.2,503889.58,-86.96987557,30.36235542
115151.0347,709580.9118,2460,ESCAMBIA,ES R-177,R-177,R,North_Zone,1190611.45,504042.73,-86.96668042,30.36283661
115447.2358,709660.9987,2461,ESCAMBIA,ES R-178,R-178,R,North_Zone,1191583.63,504307.48,-86.96361674,30.36362218
115726.451,709708.1165,2462,ESCAMBIA,ES R-179,R-179,R,North_Zone,1192500.29,504464.06,-86.96072161,30.36410703
67177.4308,702963.144,2463,ESCAMBIA,ES R-018,R-018,R,North_Zone,1033094.99,482010.56,-87.46414216,30.29195999
116022.3139,709767.0066,2464,ESCAMBIA,ES R-180,R-180,R,North_Zone,1193471.53,504659.35,-86.95765608,30.36470147
116331.6293,709812.7025,2465,ESCAMBIA,ES R-181,R-181,R,North_Zone,1194487.06,504811.51,-86.95444716,30.36517989
116633.1758,709861.2178,2466,ESCAMBIA,ES R-182,R-182,R,North_Zone,1195477.05,504972.85,-86.9513198,30.36568196
116944.037,709910.0182,2467,ESCAMBIA,ES R-183,R-183,R,North_Zone,1196497.63,505135.2,-86.94809551,30.36618854
117246.3883,709971.0568,2468,ESCAMBIA,ES R-184,R-184,R,North_Zone,1197490.16,505337.59,-86.94496282,30.36680346
117548.2256,710006.4536,2469,ESCAMBIA,ES R-185,R-185,R,North_Zone,1198481.21,505455.95,-86.94182909,30.36718721
117876.7069,710066.0856,2470,ESCAMBIA,ES R-186,R-186,R,North_Zone,1199559.57,505653.94,-86.93842394,30.36779493
118162.2433,710129.7227,2471,ESCAMBIA,ES R-187,R-187,R,North_Zone,1200496.85,505864.72,-86.93546686,30.36842943
118450.9985,710194.7429,2472,ESCAMBIA,ES R-188,R-188,R,North_Zone,1201444.69,506080.06,-86.93247658,30.36907702
118746.8711,710248.1373,2473,ESCAMBIA,ES R-189,R-189,R,North_Zone,1202416,506257.36,-86.92940929,30.36962135
67484.7539,703005.9149,2474,ESCAMBIA,ES R-019,R-019,R,North_Zone,1034104.1,482152.76,-87.4609576,30.29242294
119041.6935,710303.9901,2475,ESCAMBIA,ES R-190,R-190,R,North_Zone,1203383.84,506442.71,-86.9263535,30.37018753
119329.458,710360.8936,2476,ESCAMBIA,ES R-191,R-191,R,North_Zone,1204328.49,506631.45,-86.92337143,30.37076161
119653.4823,710423.7422,2477,ESCAMBIA,ES R-192,R-192,R,North_Zone,1205392.18,506839.96,-86.92001326,30.37139691
120017.7185,710453.5578,2478,ESCAMBIA,ES R-193,R-193,R,North_Zone,1206588.21,506940.54,-86.91622823,30.37174314
120259.2119,710523.604,2479,ESCAMBIA,ES R-194,R-194,R,North_Zone,1207380.78,507171.99,-86.91373107,30.37242554
120549.0361,710561.2752,2480,ESCAMBIA,ES R-195,R-195,R,North_Zone,1208332.35,507297.73,-86.91072269,30.37282654
120862.3483,710621.0189,2481,ESCAMBIA,ES R-196,R-196,R,North_Zone,1209360.88,507495.99,-86.90747515,30.3734313
121177.226,710675.9885,2482,ESCAMBIA,ES R-197,R-197,R,North_Zone,1210394.59,507678.62,-86.90421011,30.37399332
121468.543,710728.3382,2483,ESCAMBIA,ES R-198,R-198,R,North_Zone,1211350.94,507852.48,-86.9011897,30.37452666
121779.5442,710768.4365,2484,ESCAMBIA,ES R-199,R-199,R,North_Zone,1212372.04,507986.35,-86.89796132,30.37495375
62256.6359,702016.1418,2485,ESCAMBIA,ES R-002,R-002,R,North_Zone,1016939.07,478874.94,-87.51505121,30.28217651
67798.8372,703066.0571,2486,ESCAMBIA,ES R-020,R-020,R,North_Zone,1035135.29,482351.93,-87.45770775,30.29304398
122060.3268,710800.2064,2487,ESCAMBIA,ES R-200,R-200,R,North_Zone,1213293.96,508092.69,-86.89504551,30.37529935
122368.9035,710872.4359,2488,ESCAMBIA,ES R-201,R-201,R,North_Zone,1214306.83,508331.84,-86.89185017,30.37601523
122675.4028,710916.4154,2489,ESCAMBIA,ES R-202,R-202,R,North_Zone,1215313.11,508478.4,-86.88866952,30.37647611
122976.0009,710956.5606,2490,ESCAMBIA,ES R-203,R-203,R,North_Zone,1216300.04,508612.35,-86.88554935,30.37690115
123289.1915,710968.6247,2491,ESCAMBIA,ES R-204,R-204,R,North_Zone,1217328.56,508654.38,-86.88229121,30.37707581
123555.7548,711042.156,2492,ESCAMBIA,ES R-205,R-205,R,North_Zone,1218203.43,508897.47,-86.87953351,30.37779429
123878.5633,711203.1776,2493,ESCAMBIA,ES R-206,R-206,R,North_Zone,1219262.3,509427.72,-86.87621136,30.37931265
124301.5188,711125.1866,2494,ESCAMBIA,ES R-207,R-207,R,North_Zone,1220652.07,509175.52,-86.87178834,30.37869892
124523.8063,711304.6665,2495,ESCAMBIA,ES R-208,R-208,R,North_Zone,1221380.64,509765.46,-86.86951723,30.3803623
236518.8737,677968.5573,2496,BAY,BA R-110,R-110,R,North_Zone,1589564.81,401575.51,-85.69832917,30.09875054
236771.1949,677814.4983,2497,BAY,BA R-111,R-111,R,North_Zone,1590395.35,401073.44,-85.69568624,30.09739405
237061.3772,677699.7661,2498,BAY,BA R-112,R-112,R,North_Zone,1591349.84,400700.62,-85.69265573,30.09639645
237296.1086,677503.2911,2499,BAY,BA R-113,R-113,R,North_Zone,1592123.06,400059.4,-85.6901896,30.09465559
237563.8033,677359.1155,2500,BAY,BA R-114,R-114,R,North_Zone,1593004,399589.88,-85.68738861,30.09338988
237817.8938,677218.7955,2501,BAY,BA R-115,R-115,R,North_Zone,1593840.21,399132.85,-85.68472953,30.09215716
238080.8383,677077.2834,2502,BAY,BA R-116,R-116,R,North_Zone,1594705.52,398672.01,-85.68197838,30.09091475
238349.1649,676963.6292,2503,BAY,BA R-117,R-117,R,North_Zone,1595588.21,398302.5,-85.67917534,30.08992389
238600.5514,676795.8279,2504,BAY,BA R-118,R-118,R,North_Zone,1596415.84,397755.41,-85.67654064,30.08844315
238854.8724,676699.1092,2505,BAY,BA R-119,R-119,R,North_Zone,1597252.34,397441.24,-85.67388557,30.08760302
211927.054,695567.5277,2506,BAY,BA R-012,R-012,R,North_Zone,1508600.04,458984.84,-85.95666282,30.25400485
239104.1622,676539.2157,2507,BAY,BA R-120,R-120,R,North_Zone,1598073,396920.04,-85.67127389,30.08619316
239382.882,676421.6552,2508,BAY,BA R-121,R-121,R,North_Zone,1598989.88,396537.85,-85.66836258,30.08516817
260463.9286,661873.0968,2509,BAY,BA R-122,R-122,R,North_Zone,1668406.55,349104.72,-85.44763717,29.95651662
260756.4941,661745.8979,2510,BAY,BA R-123,R-123,R,North_Zone,1669369.17,348691.28,-85.44458673,29.95540177
261049.056,661612.4652,2511,BAY,BA R-124,R-124,R,North_Zone,1670331.85,348257.42,-85.44153563,29.9542307
261318.8647,661479.8876,2512,BAY,BA R-125,R-125,R,North_Zone,1671219.77,347826.11,-85.43872073,29.95306488
261619.361,661406.3472,2513,BAY,BA R-126,R-126,R,North_Zone,1672207.84,347588.55,-85.43559469,29.952434
261902.4297,661322.719,2514,BAY,BA R-127,R-127,R,North_Zone,1673138.77,347317.75,-85.43264825,29.95171036
262355.3914,661222.3008,2515,BAY,BA R-128,R-128,R,North_Zone,1674628.05,346993.85,-85.42793751,29.95085316
262652.1009,661135.8008,2516,BAY,BA R-129,R-129,R,North_Zone,1675603.83,346713.8,-85.42484932,29.95010492
262949.2696,661008.8894,2517,BAY,BA R-130,R-130,R,North_Zone,1676581.58,346301.37,-85.42175158,29.94899265
263239.7405,660851.9147,2518,BAY,BA R-131,R-131,R,North_Zone,1677537.67,345790.38,-85.4187198,29.94760882
263496.9944,660691.5822,2519,BAY,BA R-132,R-132,R,North_Zone,1678384.67,345268.02,-85.41603224,29.94619125
263751.9406,660510.2497,2520,BAY,BA R-133,R-133,R,North_Zone,1679224.33,344676.84,-85.41336619,29.94458423
263986.5719,660307.014,2521,BAY,BA R-134,R-134,R,North_Zone,1679997.5,344013.68,-85.41090834,29.94277777
264253.6039,660065.3055,2522,BAY,BA R-135,R-135,R,North_Zone,1680877.56,343224.85,-85.40810995,29.94062805
264511.8161,659921.2952,2523,BAY,BA R-136,R-136,R,North_Zone,1681727.53,342755.98,-85.4054147,29.93935741
264750.5949,659715.635,2524,BAY,BA R-137,R-137,R,North_Zone,1682514.36,342084.93,-85.4029138,29.9375294
264978.6886,659505.4046,2525,BAY,BA R-138,R-138,R,North_Zone,1683266.14,341398.79,-85.40052327,29.93565909
265176.1348,659279.717,2526,BAY,BA R-139,R-139,R,North_Zone,1683917.41,340661.67,-85.39844887,29.93364638
212191.0131,695419.9524,2527,BAY,BA R-013,R-013,R,North_Zone,1509468.56,458503.93,-85.95389279,30.25271311
212454.0992,695262.0426,2528,BAY,BA R-014,R-014,R,North_Zone,1510334.32,457989.15,-85.95113021,30.2513281
265393.1863,659060.4177,2529,BAY,BA R-140,R-140,R,North_Zone,1684633.02,339945.7,-85.39617196,29.93169319
265610.0786,658847.1196,2530,BAY,BA R-141,R-141,R,North_Zone,1685348.04,339249.39,-85.39389749,29.929794
265821.8724,658627.8677,2531,BAY,BA R-142,R-142,R,North_Zone,1686046.38,338533.52,-85.39167528,29.92784063
266015.8924,658418.8842,2532,BAY,BA R-143,R-143,R,North_Zone,1686686.21,337851.09,-85.38963868,29.92597792
266117.4424,658308.4043,2533,BAY,BA R-144,R-144,R,North_Zone,1687021.11,337490.31,-85.38857262,29.92499307
212729.1818,695128.0768,2534,BAY,BA R-015,R-015,R,North_Zone,1511239.24,457552.95,-85.94824686,30.25016043
212993.0679,694974.21,2535,BAY,BA R-016,R-016,R,North_Zone,1512107.59,457051.43,-85.94547676,30.24881184
213273.5644,694867.0981,2536,BAY,BA R-017,R-017,R,North_Zone,1513030.02,456703.28,-85.94254162,30.24788676
213554.4804,694675.3649,2537,BAY,BA R-018,R-018,R,North_Zone,1513954.7,456077.86,-85.93958832,30.24619935
213795.5203,694540.32,2538,BAY,BA R-019,R-019,R,North_Zone,1514747.82,455637.79,-85.93705913,30.24501692
209205.9079,696880.3355,2539,BAY,BA R-002,R-002,R,North_Zone,1499648.72,463259.32,-85.98518793,30.26543962
214077.7778,694401.9862,2540,BAY,BA R-020,R-020,R,North_Zone,1515676.36,455187.36,-85.93410076,30.24381064
214308.0705,694275.9091,2541,BAY,BA R-021,R-021,R,North_Zone,1516434.09,454776.57,-85.93168493,30.24270739
214620.202,694108.3975,2542,BAY,BA R-022,R-022,R,North_Zone,1517461.06,454230.84,-85.92841123,30.24124236
214882.5998,693952.9284,2543,BAY,BA R-023,R-023,R,North_Zone,1518324.55,453724.07,-85.92565683,30.23987875
215165.0353,693799.3287,2544,BAY,BA R-024,R-024,R,North_Zone,1519253.84,453223.63,-85.9226944,30.23853474
215401.5125,693667.3828,2545,BAY,BA R-025,R-025,R,North_Zone,1520031.95,452793.68,-85.92021354,30.23737929
215664.3228,693523.523,2546,BAY,BA R-026,R-026,R,North_Zone,1520896.68,452324.96,-85.91745693,30.23612016
215925.2713,693391.9156,2547,BAY,BA R-027,R-027,R,North_Zone,1521755.17,451896.37,-85.91472173,30.2349711
216198.7461,693209.659,2548,BAY,BA R-028,R-028,R,North_Zone,1522655.33,451301.95,-85.91184815,30.23336746
216467.3853,693074.6328,2549,BAY,BA R-029,R-029,R,North_Zone,1523539.12,450862.24,-85.90903254,30.23218857
209486.544,696767.1743,2550,BAY,BA R-003,R-003,R,North_Zone,1500571.65,462891.32,-85.98224953,30.26446086
216717.9627,692924.558,2551,BAY,BA R-030,R-030,R,North_Zone,1524363.74,450373.04,-85.90640242,30.23087153
216985.8671,692763.4633,2552,BAY,BA R-031,R-031,R,North_Zone,1525245.39,449847.91,-85.9035904,30.22945759
217221.082,692596.2799,2553,BAY,BA R-032,R-032,R,North_Zone,1526019.73,449302.5,-85.90111744,30.22798421
217512.1398,692454.9528,2554,BAY,BA R-033,R-033,R,North_Zone,1526977.23,448842.38,-85.89806794,30.22675145
217896.1891,692200.9857,2555,BAY,BA R-034,R-034,R,North_Zone,1528241.35,448014.13,-85.89403348,30.22451678
218159.5525,692000.6664,2556,BAY,BA R-035,R-035,R,North_Zone,1529108.5,447360.44,-85.89126276,30.22274862
218445.497,691857.5062,2557,BAY,BA R-036,R-036,R,North_Zone,1530049.23,446894.27,-85.88826641,30.22149843
218662.7731,691728.4023,2558,BAY,BA R-037,R-037,R,North_Zone,1530764.26,446473.46,-85.88598644,30.22036536
218950.2741,691564.7024,2559,BAY,BA R-038,R-038,R,North_Zone,1531710.32,445940.01,-85.88297077,30.21893025
219197.5391,691397.9561,2560,BAY,BA R-039,R-039,R,North_Zone,1532524.25,445396.17,-85.8803731,30.21746211
209754.4853,696627.9211,2561,BAY,BA R-004,R-004,R,North_Zone,1501453.15,462437.7,-85.97943888,30.26324516
219472.1066,691235.2839,2562,BAY,BA R-040,R-040,R,North_Zone,1533427.82,444865.96,-85.87749224,30.21603436
219723.7943,691073.4148,2563,BAY,BA R-041,R-041,R,North_Zone,1534256.23,444338.15,-85.8748495,30.21461067
219932.5315,690940.4498,2564,BAY,BA R-042,R-042,R,North_Zone,1534943.26,443904.61,-85.87265799,30.21344143
220221.7062,690697.9243,2565,BAY,BA R-043,R-043,R,North_Zone,1535895.65,443112.91,-85.86961287,30.21129617
220437.3284,690617.4672,2566,BAY,BA R-044,R-044,R,North_Zone,1536604.75,442851.49,-85.86735817,30.21060081
220775.3955,690435.4973,2567,BAY,BA R-045,R-045,R,North_Zone,1537717.11,442258.71,-85.86381438,30.20900762
221007.4691,690236.5224,2568,BAY,BA R-046,R-046,R,North_Zone,1538481.49,441609.13,-85.86137011,30.20724674
221223.4614,690094.8278,2569,BAY,BA R-047,R-047,R,North_Zone,1539192.45,441147.07,-85.8591021,30.20599964
221579.1641,689949.6529,2570,BAY,BA R-048,R-048,R,North_Zone,1540362.36,440675.04,-85.85538099,30.2047401
221783.0768,689738.7088,2571,BAY,BA R-049,R-049,R,North_Zone,1541034.37,439985.96,-85.85322787,30.20286745
222026.5589,689593.3525,2572,BAY,BA R-050,R-050,R,North_Zone,1541835.67,439512.19,-85.85067367,30.20159096
222286.7533,689422.9812,2573,BAY,BA R-051,R-051,R,North_Zone,1542692.13,438956.63,-85.84794187,30.20009133
222525.2989,689205.9449,2574,BAY,BA R-052,R-052,R,North_Zone,1543477.97,438247.95,-85.84542797,30.19816835
222796.6911,689070.4121,2575,BAY,BA R-053,R-053,R,North_Zone,1544370.85,437806.66,-85.84258532,30.19698398
223051.0809,688901.8576,2576,BAY,BA R-054,R-054,R,North_Zone,1545208.23,437257,-85.83991439,30.19549979
223366.6877,688658.5986,2577,BAY,BA R-055,R-055,R,North_Zone,1546247.48,436463.2,-85.83659553,30.19335079
223717.0394,688438.4733,2578,BAY,BA R-056,R-056,R,North_Zone,1547400.62,435745.56,-85.83291916,30.19141477
223816.8073,688369.5229,2579,BAY,BA R-057,R-057,R,North_Zone,1547729.06,435520.67,-85.83187132,30.190807
224045.9701,688239.1984,2580,BAY,BA R-058,R-058,R,North_Zone,1548483.18,435096.02,-85.82946884,30.18966363
224310.4187,688051.6652,2581,BAY,BA R-059,R-059,R,North_Zone,1549353.81,434484.29,-85.82669077,30.18800957
210027.4119,696484.4193,2582,BAY,BA R-005,R-005,R,North_Zone,1502351.07,461970.21,-85.97657573,30.26199184
210276.8364,696384.6207,2583,BAY,BA R-006,R-006,R,North_Zone,1503171.35,461645.69,-85.97396441,30.26112879
224580.4893,687838.3788,2584,BAY,BA R-060,R-060,R,North_Zone,1550243.18,433788.24,-85.82385039,30.18612422
224802.9321,687702.4795,2585,BAY,BA R-061,R-061,R,North_Zone,1550975.29,433345.26,-85.8215171,30.18492961
225052.2445,687544.9689,2586,BAY,BA R-062,R-062,R,North_Zone,1551795.89,432831.75,-85.81890124,30.18354384
225311.8842,687409.7141,2587,BAY,BA R-063,R-063,R,North_Zone,1552650.18,432391.27,-85.81618149,30.18235989
225552.56,687212.7851,2588,BAY,BA R-064,R-064,R,North_Zone,1553442.83,431748.52,-85.8136495,30.18061779
225792.4173,686997.2529,2589,BAY,BA R-065,R-065,R,North_Zone,1554232.99,431044.81,-85.81112327,30.17870796
226038.7945,686820.4328,2590,BAY,BA R-066,R-066,R,North_Zone,1555044.16,430468.01,-85.80853525,30.17714767
226321.5671,686634.5086,2591,BAY,BA R-067,R-067,R,North_Zone,1555974.98,429861.76,-85.80556761,30.17551013
226561.6587,686504.6293,2592,BAY,BA R-068,R-068,R,North_Zone,1556765.01,429438.7,-85.80305223,30.17437178
226791.4387,686303.8584,2593,BAY,BA R-069,R-069,R,North_Zone,1557521.92,428783.26,-85.80063332,30.17259342
210573.1275,696241.7147,2594,BAY,BA R-007,R-007,R,North_Zone,1504146.01,461180.39,-85.97085843,30.2598841
227073.3417,686202.8859,2595,BAY,BA R-070,R-070,R,North_Zone,1558448.99,428455.35,-85.79768784,30.17172087
227269.1593,685976.0134,2596,BAY,BA R-071,R-071,R,North_Zone,1559094.62,427714.04,-85.79561813,30.16970283
227521.5915,685770.0323,2597,BAY,BA R-072,R-072,R,North_Zone,1559926,427041.77,-85.79296322,30.16788038
227804.8208,685634.3303,2598,BAY,BA R-073,R-073,R,North_Zone,1560857.8,426600.09,-85.78999891,30.166695
228012.3064,685478.4558,2599,BAY,BA R-074,R-074,R,North_Zone,1561541.01,426091.53,-85.78781887,30.16531795
228289.9615,685263.917,2600,BAY,BA R-075,R-075,R,North_Zone,1562455.34,425391.49,-85.78490076,30.16342155
228495.6638,685039.8607,2601,BAY,BA R-076,R-076,R,North_Zone,1563133.42,424659.52,-85.78272914,30.16142998
228740.944,684902.3052,2602,BAY,BA R-077,R-077,R,North_Zone,1563940.59,424211.38,-85.78015925,30.16022277
228966.318,684738.6561,2603,BAY,BA R-078,R-078,R,North_Zone,1564682.65,423677.54,-85.7777924,30.15877786
229231.8091,684522.4225,2604,BAY,BA R-079,R-079,R,North_Zone,1565557.05,422971.83,-85.77500081,30.15686441
210854.1158,696101.5525,2605,BAY,BA R-008,R-008,R,North_Zone,1505070.38,460723.93,-85.96791216,30.25866186
229463.5481,684327.0468,2606,BAY,BA R-080,R-080,R,North_Zone,1566320.36,422334.11,-85.77256321,30.15513444
229685.2376,684115.7461,2607,BAY,BA R-081,R-081,R,North_Zone,1567050.83,421644.11,-85.77022775,30.15325968
229990.4335,684020.7169,2608,BAY,BA R-082,R-082,R,North_Zone,1568054.37,421335.94,-85.76704187,30.15244306
230151.1151,683725.112,2609,BAY,BA R-083,R-083,R,North_Zone,1568585.34,420369.09,-85.76532802,30.14980091
230372.5778,683529.846,2610,BAY,BA R-084,R-084,R,North_Zone,1569314.9,419731.63,-85.76299755,30.14807044
230642.6995,683285.0134,2611,BAY,BA R-085,R-085,R,North_Zone,1570204.83,418932.28,-85.76015414,30.14589969
230825.2676,683129.1051,2612,BAY,BA R-086,R-086,R,North_Zone,1570806.21,418423.37,-85.75823384,30.14451869
231062.4349,682904.2059,2613,BAY,BA R-087,R-087,R,North_Zone,1571587.68,417688.99,-85.75573602,30.14252319
231244.2464,682712.4978,2614,BAY,BA R-088,R-088,R,North_Zone,1572186.96,417062.78,-85.7538184,30.14081955
231464.7022,682470.6565,2615,BAY,BA R-089,R-089,R,North_Zone,1572913.72,416272.72,-85.7514919,30.13866921
